port,state,port_code,date,measure,value
Roosville,Montana,3318,2021-09-01,Personal Vehicles,1520
Roosville,Montana,3318,2021-10-01,Personal Vehicles,1101
Roosville,Montana,3318,2021-11-01,Personal Vehicles,2189
Roosville,Montana,3318,2021-12-01,Personal Vehicles,3526
Roosville,Montana,3318,2022-01-01,Personal Vehicles,1523
Roosville,Montana,3318,2022-02-01,Personal Vehicles,2153
Roosville,Montana,3318,2022-03-01,Personal Vehicles,2901
Roosville,Montana,3318,2022-04-01,Personal Vehicles,5966
Roosville,Montana,3318,2022-05-01,Personal Vehicles,6815
Roosville,Montana,3318,2022-06-01,Personal Vehicles,9277
Roosville,Montana,3318,2022-07-01,Personal Vehicles,14538
Roosville,Montana,3318,2022-08-01,Personal Vehicles,13302
Roosville,Montana,3318,2022-09-01,Personal Vehicles,10039
Roosville,Montana,3318,2022-10-01,Personal Vehicles,7274
Roosville,Montana,3318,2022-11-01,Personal Vehicles,4515
Roosville,Montana,3318,2022-12-01,Personal Vehicles,5604
Roosville,Montana,3318,2023-01-01,Personal Vehicles,5369
Roosville,Montana,3318,2023-02-01,Personal Vehicles,6190
Roosville,Montana,3318,2023-03-01,Personal Vehicles,6803
Roosville,Montana,3318,2023-04-01,Personal Vehicles,7120
Roosville,Montana,3318,2023-05-01,Personal Vehicles,9550
Roosville,Montana,3318,2023-06-01,Personal Vehicles,13576
Roosville,Montana,3318,2023-07-01,Personal Vehicles,19503
Roosville,Montana,3318,2023-08-01,Personal Vehicles,19300
Roosville,Montana,3318,2023-09-01,Personal Vehicles,13291
Roosville,Montana,3318,2023-10-01,Personal Vehicles,8428
Roosville,Montana,3318,2023-11-01,Personal Vehicles,6209
Roosville,Montana,3318,2023-12-01,Personal Vehicles,7225
Roosville,Montana,3318,2024-01-01,Personal Vehicles,5551
Roosville,Montana,3318,2024-02-01,Personal Vehicles,6783
Roosville,Montana,3318,2024-03-01,Personal Vehicles,8069
Roosville,Montana,3318,2024-04-01,Personal Vehicles,7530
Roosville,Montana,3318,2024-05-01,Personal Vehicles,10981
Roosville,Montana,3318,2024-06-01,Personal Vehicles,14123
Roosville,Montana,3318,2024-07-01,Personal Vehicles,19991
Roosville,Montana,3318,2024-08-01,Personal Vehicles,20640
Roosville,Montana,3318,2024-09-01,Personal Vehicles,12878
Roosville,Montana,3318,2024-10-01,Personal Vehicles,9042
Roosville,Montana,3318,2024-11-01,Personal Vehicles,6214
Roosville,Montana,3318,2024-12-01,Personal Vehicles,7270
Roosville,Montana,3318,2025-01-01,Personal Vehicles,6294
Roosville,Montana,3318,2025-02-01,Personal Vehicles,5851
Roosville,Montana,3318,2025-03-01,Personal Vehicles,6183
Roosville,Montana,3318,2025-04-01,Personal Vehicles,5511
Roosville,Montana,3318,2025-05-01,Personal Vehicles,8073
Roosville,Montana,3318,2025-06-01,Personal Vehicles,11198
Roosville,Montana,3318,2025-07-01,Personal Vehicles,16869
Roosville,Montana,3318,2025-08-01,Personal Vehicles,16636
Roosville,Montana,3318,2025-09-01,Personal Vehicles,10584
Roosville,Montana,3318,2025-10-01,Personal Vehicles,7195
Roosville,Montana,3318,2025-11-01,Personal Vehicles,4790
Roosville,Montana,3318,2025-12-01,Personal Vehicles,5652
Roosville,Montana,3318,2026-01-01,Personal Vehicles,5263
Roosville,Montana,3318,2026-02-01,Personal Vehicles,5481
Roosville,Montana,3318,2026-03-01,Personal Vehicles,5960
Roosville,Montana,3318,2026-04-01,Personal Vehicles,6172
Roosville,Montana,3318,2026-05-01,Personal Vehicles,8396
Roosville,Montana,3318,2026-06-01,Personal Vehicles,12423
Roosville,Montana,3318,2026-07-01,Personal Vehicles,19467
Scobey,Montana,3309,2024-10-01,Bus Passengers,33
Scobey,Montana,3309,2024-10-01,Buses,1
Scobey,Montana,3309,2019-01-01,Personal Vehicle Passengers,627
Scobey,Montana,3309,2019-02-01,Personal Vehicle Passengers,512
Scobey,Montana,3309,2019-03-01,Personal Vehicle Passengers,538
Scobey,Montana,3309,2019-04-01,Personal Vehicle Passengers,767
Scobey,Montana,3309,2019-05-01,Personal Vehicle Passengers,791
Scobey,Montana,3309,2019-06-01,Personal Vehicle Passengers,1049
Scobey,Montana,3309,2019-07-01,Personal Vehicle Passengers,1508
Scobey,Montana,3309,2019-08-01,Personal Vehicle Passengers,1230
Scobey,Montana,3309,2019-09-01,Personal Vehicle Passengers,794
Scobey,Montana,3309,2019-10-01,Personal Vehicle Passengers,920
Scobey,Montana,3309,2019-11-01,Personal Vehicle Passengers,720
Scobey,Montana,3309,2019-12-01,Personal Vehicle Passengers,784
Scobey,Montana,3309,2020-01-01,Personal Vehicle Passengers,608
Scobey,Montana,3309,2020-02-01,Personal Vehicle Passengers,631
Scobey,Montana,3309,2020-03-01,Personal Vehicle Passengers,302
Scobey,Montana,3309,2020-04-01,Personal Vehicle Passengers,58
Scobey,Montana,3309,2020-05-01,Personal Vehicle Passengers,93
Scobey,Montana,3309,2020-06-01,Personal Vehicle Passengers,191
Scobey,Montana,3309,2020-07-01,Personal Vehicle Passengers,155
Scobey,Montana,3309,2020-08-01,Personal Vehicle Passengers,154
Scobey,Montana,3309,2020-09-01,Personal Vehicle Passengers,127
Scobey,Montana,3309,2020-10-01,Personal Vehicle Passengers,68
Scobey,Montana,3309,2020-11-01,Personal Vehicle Passengers,75
Scobey,Montana,3309,2020-12-01,Personal Vehicle Passengers,40
Scobey,Montana,3309,2021-01-01,Personal Vehicle Passengers,52
Scobey,Montana,3309,2021-02-01,Personal Vehicle Passengers,42
Scobey,Montana,3309,2021-03-01,Personal Vehicle Passengers,81
Scobey,Montana,3309,2021-04-01,Personal Vehicle Passengers,107
Scobey,Montana,3309,2021-05-01,Personal Vehicle Passengers,111
Scobey,Montana,3309,2021-06-01,Personal Vehicle Passengers,94
Scobey,Montana,3309,2021-07-01,Personal Vehicle Passengers,92
Scobey,Montana,3309,2021-08-01,Personal Vehicle Passengers,204
Scobey,Montana,3309,2021-09-01,Personal Vehicle Passengers,142
Scobey,Montana,3309,2021-10-01,Personal Vehicle Passengers,170
Scobey,Montana,3309,2021-11-01,Personal Vehicle Passengers,219
Scobey,Montana,3309,2021-12-01,Personal Vehicle Passengers,245
Scobey,Montana,3309,2022-01-01,Personal Vehicle Passengers,129
Scobey,Montana,3309,2022-02-01,Personal Vehicle Passengers,192
Scobey,Montana,3309,2022-03-01,Personal Vehicle Passengers,242
Scobey,Montana,3309,2022-04-01,Personal Vehicle Passengers,492
Scobey,Montana,3309,2022-05-01,Personal Vehicle Passengers,454
Scobey,Montana,3309,2022-06-01,Personal Vehicle Passengers,308
Scobey,Montana,3309,2022-07-01,Personal Vehicle Passengers,718
Scobey,Montana,3309,2022-08-01,Personal Vehicle Passengers,674
Scobey,Montana,3309,2022-09-01,Personal Vehicle Passengers,379
Scobey,Montana,3309,2022-10-01,Personal Vehicle Passengers,736
Scobey,Montana,3309,2022-11-01,Personal Vehicle Passengers,553
Scobey,Montana,3309,2022-12-01,Personal Vehicle Passengers,596
Scobey,Montana,3309,2023-01-01,Personal Vehicle Passengers,535
Scobey,Montana,3309,2023-02-01,Personal Vehicle Passengers,491
Scobey,Montana,3309,2023-03-01,Personal Vehicle Passengers,410
Scobey,Montana,3309,2023-04-01,Personal Vehicle Passengers,614
Scobey,Montana,3309,2023-05-01,Personal Vehicle Passengers,832
Scobey,Montana,3309,2023-06-01,Personal Vehicle Passengers,1146
Scobey,Montana,3309,2023-07-01,Personal Vehicle Passengers,1546
Scobey,Montana,3309,2023-08-01,Personal Vehicle Passengers,1325
Scobey,Montana,3309,2023-09-01,Personal Vehicle Passengers,905
Scobey,Montana,3309,2023-10-01,Personal Vehicle Passengers,936
Scobey,Montana,3309,2023-11-01,Personal Vehicle Passengers,621
Scobey,Montana,3309,2023-12-01,Personal Vehicle Passengers,738
Scobey,Montana,3309,2024-01-01,Personal Vehicle Passengers,560
Scobey,Montana,3309,2024-02-01,Personal Vehicle Passengers,666
Scobey,Montana,3309,2024-03-01,Personal Vehicle Passengers,584
Scobey,Montana,3309,2024-04-01,Personal Vehicle Passengers,714
Scobey,Montana,3309,2024-05-01,Personal Vehicle Passengers,813
Scobey,Montana,3309,2024-06-01,Personal Vehicle Passengers,1278
Scobey,Montana,3309,2024-07-01,Personal Vehicle Passengers,1290
Scobey,Montana,3309,2024-08-01,Personal Vehicle Passengers,1614
Scobey,Montana,3309,2024-09-01,Personal Vehicle Passengers,1018
Scobey,Montana,3309,2024-10-01,Personal Vehicle Passengers,996
Scobey,Montana,3309,2024-11-01,Personal Vehicle Passengers,661
Scobey,Montana,3309,2024-12-01,Personal Vehicle Passengers,774
Scobey,Montana,3309,2025-01-01,Personal Vehicle Passengers,554
Scobey,Montana,3309,2025-02-01,Personal Vehicle Passengers,481
Scobey,Montana,3309,2025-03-01,Personal Vehicle Passengers,548
Scobey,Montana,3309,2025-04-01,Personal Vehicle Passengers,500
Scobey,Montana,3309,2025-05-01,Personal Vehicle Passengers,656
Scobey,Montana,3309,2025-06-01,Personal Vehicle Passengers,1026
Scobey,Montana,3309,2025-07-01,Personal Vehicle Passengers,1325
Scobey,Montana,3309,2025-08-01,Personal Vehicle Passengers,1261
Scobey,Montana,3309,2025-09-01,Personal Vehicle Passengers,899
Scobey,Montana,3309,2025-10-01,Personal Vehicle Passengers,781
Scobey,Montana,3309,2025-11-01,Personal Vehicle Passengers,586
Scobey,Montana,3309,2025-12-01,Personal Vehicle Passengers,647
Scobey,Montana,3309,2026-01-01,Personal Vehicle Passengers,463
Scobey,Montana,3309,2026-02-01,Personal Vehicle Passengers,508
Scobey,Montana,3309,2026-03-01,Personal Vehicle Passengers,463
Scobey,Montana,3309,2026-04-01,Personal Vehicle Passengers,565
Scobey,Montana,3309,2026-05-01,Personal Vehicle Passengers,631
Scobey,Montana,3309,2026-06-01,Personal Vehicle Passengers,915
Scobey,Montana,3309,2026-07-01,Personal Vehicle Passengers,1281
Scobey,Montana,3309,2019-01-01,Personal Vehicles,361
Scobey,Montana,3309,2019-02-01,Personal Vehicles,277
Scobey,Montana,3309,2019-03-01,Personal Vehicles,325
Scobey,Montana,3309,2019-04-01,Personal Vehicles,442
Scobey,Montana,3309,2019-05-01,Personal Vehicles,468
Scobey,Montana,3309,2019-06-01,Personal Vehicles,544
Scobey,Montana,3309,2019-07-01,Personal Vehicles,715
Scobey,Montana,3309,2019-08-01,Personal Vehicles,607
Scobey,Montana,3309,2019-09-01,Personal Vehicles,457
Scobey,Montana,3309,2019-10-01,Personal Vehicles,524
Scobey,Montana,3309,2019-11-01,Personal Vehicles,400
Scobey,Montana,3309,2019-12-01,Personal Vehicles,430
Scobey,Montana,3309,2020-01-01,Personal Vehicles,342
Scobey,Montana,3309,2020-02-01,Personal Vehicles,335
Scobey,Montana,3309,2020-03-01,Personal Vehicles,185
Scobey,Montana,3309,2020-04-01,Personal Vehicles,44
Scobey,Montana,3309,2020-05-01,Personal Vehicles,71
Scobey,Montana,3309,2020-06-01,Personal Vehicles,139
Scobey,Montana,3309,2020-07-01,Personal Vehicles,112
Scobey,Montana,3309,2020-08-01,Personal Vehicles,125
Scobey,Montana,3309,2020-09-01,Personal Vehicles,98
Scobey,Montana,3309,2020-10-01,Personal Vehicles,58
Scobey,Montana,3309,2020-11-01,Personal Vehicles,50
Scobey,Montana,3309,2020-12-01,Personal Vehicles,35
Scobey,Montana,3309,2021-01-01,Personal Vehicles,39
Scobey,Montana,3309,2021-02-01,Personal Vehicles,32
Scobey,Montana,3309,2021-03-01,Personal Vehicles,55
Scobey,Montana,3309,2021-04-01,Personal Vehicles,77
Scobey,Montana,3309,2021-05-01,Personal Vehicles,83
Scobey,Montana,3309,2021-06-01,Personal Vehicles,77
Scobey,Montana,3309,2021-07-01,Personal Vehicles,68
Scobey,Montana,3309,2021-08-01,Personal Vehicles,122
Scobey,Montana,3309,2021-09-01,Personal Vehicles,102
Scobey,Montana,3309,2021-10-01,Personal Vehicles,106
Scobey,Montana,3309,2021-11-01,Personal Vehicles,139
Scobey,Montana,3309,2021-12-01,Personal Vehicles,159
Scobey,Montana,3309,2022-01-01,Personal Vehicles,77
Scobey,Montana,3309,2022-02-01,Personal Vehicles,111
Scobey,Montana,3309,2022-03-01,Personal Vehicles,152
Scobey,Montana,3309,2022-04-01,Personal Vehicles,250
Scobey,Montana,3309,2022-05-01,Personal Vehicles,255
Scobey,Montana,3309,2022-06-01,Personal Vehicles,168
Scobey,Montana,3309,2022-07-01,Personal Vehicles,350
Scobey,Montana,3309,2022-08-01,Personal Vehicles,358
Scobey,Montana,3309,2022-09-01,Personal Vehicles,226
Scobey,Montana,3309,2022-10-01,Personal Vehicles,415
Scobey,Montana,3309,2022-11-01,Personal Vehicles,286
Scobey,Montana,3309,2022-12-01,Personal Vehicles,283
Scobey,Montana,3309,2023-01-01,Personal Vehicles,275
Scobey,Montana,3309,2023-02-01,Personal Vehicles,253
Scobey,Montana,3309,2023-03-01,Personal Vehicles,223
Scobey,Montana,3309,2023-04-01,Personal Vehicles,320
Scobey,Montana,3309,2023-05-01,Personal Vehicles,445
Scobey,Montana,3309,2023-06-01,Personal Vehicles,579
Scobey,Montana,3309,2023-07-01,Personal Vehicles,716
Scobey,Montana,3309,2023-08-01,Personal Vehicles,654
Scobey,Montana,3309,2023-09-01,Personal Vehicles,496
Scobey,Montana,3309,2023-10-01,Personal Vehicles,488
Scobey,Montana,3309,2023-11-01,Personal Vehicles,337
Scobey,Montana,3309,2023-12-01,Personal Vehicles,388
Scobey,Montana,3309,2024-01-01,Personal Vehicles,290
Scobey,Montana,3309,2024-02-01,Personal Vehicles,317
Scobey,Montana,3309,2024-03-01,Personal Vehicles,295
Scobey,Montana,3309,2024-04-01,Personal Vehicles,399
Scobey,Montana,3309,2024-05-01,Personal Vehicles,427
Scobey,Montana,3309,2024-06-01,Personal Vehicles,637
Scobey,Montana,3309,2024-07-01,Personal Vehicles,591
Scobey,Montana,3309,2024-08-01,Personal Vehicles,756
Scobey,Montana,3309,2024-09-01,Personal Vehicles,551
Scobey,Montana,3309,2024-10-01,Personal Vehicles,522
Scobey,Montana,3309,2024-11-01,Personal Vehicles,349
Scobey,Montana,3309,2024-12-01,Personal Vehicles,374
Scobey,Montana,3309,2025-01-01,Personal Vehicles,308
Scobey,Montana,3309,2025-02-01,Personal Vehicles,241
Scobey,Montana,3309,2025-03-01,Personal Vehicles,284
Scobey,Montana,3309,2025-04-01,Personal Vehicles,271
Scobey,Montana,3309,2025-05-01,Personal Vehicles,358
Scobey,Montana,3309,2025-06-01,Personal Vehicles,532
Scobey,Montana,3309,2025-07-01,Personal Vehicles,599
Scobey,Montana,3309,2025-08-01,Personal Vehicles,636
Scobey,Montana,3309,2025-09-01,Personal Vehicles,472
Scobey,Montana,3309,2025-10-01,Personal Vehicles,431
Scobey,Montana,3309,2025-11-01,Personal Vehicles,320
Scobey,Montana,3309,2025-12-01,Personal Vehicles,316
Scobey,Montana,3309,2026-01-01,Personal Vehicles,247
Scobey,Montana,3309,2026-02-01,Personal Vehicles,248
Scobey,Montana,3309,2026-03-01,Personal Vehicles,255
Scobey,Montana,3309,2026-04-01,Personal Vehicles,296
Scobey,Montana,3309,2026-05-01,Personal Vehicles,361
Scobey,Montana,3309,2026-06-01,Personal Vehicles,475
Scobey,Montana,3309,2026-07-01,Personal Vehicles,615
Sweetgrass,Montana,3310,2019-01-01,Bus Passengers,158
Sweetgrass,Montana,3310,2019-02-01,Bus Passengers,509
Sweetgrass,Montana,3310,2019-03-01,Bus Passengers,297
Sweetgrass,Montana,3310,2019-04-01,Bus Passengers,241
Sweetgrass,Montana,3310,2019-05-01,Bus Passengers,165
Sweetgrass,Montana,3310,2019-06-01,Bus Passengers,337
Sweetgrass,Montana,3310,2019-07-01,Bus Passengers,478
Sweetgrass,Montana,3310,2019-08-01,Bus Passengers,325
Sweetgrass,Montana,3310,2019-09-01,Bus Passengers,309
Sweetgrass,Montana,3310,2019-10-01,Bus Passengers,195
Sweetgrass,Montana,3310,2019-11-01,Bus Passengers,176
Sweetgrass,Montana,3310,2019-12-01,Bus Passengers,119
Sweetgrass,Montana,3310,2020-01-01,Bus Passengers,44
Sweetgrass,Montana,3310,2020-02-01,Bus Passengers,342
Sweetgrass,Montana,3310,2020-03-01,Bus Passengers,12
Sweetgrass,Montana,3310,2021-12-01,Bus Passengers,34
Sweetgrass,Montana,3310,2022-01-01,Bus Passengers,18
Sweetgrass,Montana,3310,2022-04-01,Bus Passengers,71
Sweetgrass,Montana,3310,2022-06-01,Bus Passengers,171
Sweetgrass,Montana,3310,2022-09-01,Bus Passengers,161
Sweetgrass,Montana,3310,2022-11-01,Bus Passengers,51
Sweetgrass,Montana,3310,2022-12-01,Bus Passengers,196
Sweetgrass,Montana,3310,2023-02-01,Bus Passengers,155
Sweetgrass,Montana,3310,2023-04-01,Bus Passengers,163
Sweetgrass,Montana,3310,2023-08-01,Bus Passengers,60
Sweetgrass,Montana,3310,2023-09-01,Bus Passengers,123
Sweetgrass,Montana,3310,2023-10-01,Bus Passengers,104
Sweetgrass,Montana,3310,2024-02-01,Bus Passengers,228
Sweetgrass,Montana,3310,2024-04-01,Bus Passengers,113
Sweetgrass,Montana,3310,2024-05-01,Bus Passengers,81
Sweetgrass,Montana,3310,2024-06-01,Bus Passengers,199
Sweetgrass,Montana,3310,2024-07-01,Bus Passengers,494
Sweetgrass,Montana,3310,2024-08-01,Bus Passengers,394
Sweetgrass,Montana,3310,2024-09-01,Bus Passengers,45
Sweetgrass,Montana,3310,2024-10-01,Bus Passengers,269
Sweetgrass,Montana,3310,2024-12-01,Bus Passengers,118
Sweetgrass,Montana,3310,2025-01-01,Bus Passengers,89
Sweetgrass,Montana,3310,2025-02-01,Bus Passengers,238
Sweetgrass,Montana,3310,2025-03-01,Bus Passengers,238
Sweetgrass,Montana,3310,2025-04-01,Bus Passengers,75
Sweetgrass,Montana,3310,2025-05-01,Bus Passengers,254
Sweetgrass,Montana,3310,2025-06-01,Bus Passengers,50
Sweetgrass,Montana,3310,2025-07-01,Bus Passengers,212
Sweetgrass,Montana,3310,2025-08-01,Bus Passengers,264
Sweetgrass,Montana,3310,2025-09-01,Bus Passengers,210
Sweetgrass,Montana,3310,2025-11-01,Bus Passengers,40
Sweetgrass,Montana,3310,2026-02-01,Bus Passengers,42
Sweetgrass,Montana,3310,2026-03-01,Bus Passengers,15
Sweetgrass,Montana,3310,2026-05-01,Bus Passengers,28
Sweetgrass,Montana,3310,2026-06-01,Bus Passengers,15
Sweetgrass,Montana,3310,2026-07-01,Bus Passengers,92
Sweetgrass,Montana,3310,2019-01-01,Buses,5
Sweetgrass,Montana,3310,2019-02-01,Buses,18
Sweetgrass,Montana,3310,2019-03-01,Buses,8
Sweetgrass,Montana,3310,2019-04-01,Buses,9
Sweetgrass,Montana,3310,2019-05-01,Buses,7
Sweetgrass,Montana,3310,2019-06-01,Buses,11
Sweetgrass,Montana,3310,2019-07-01,Buses,17
Sweetgrass,Montana,3310,2019-08-01,Buses,9
Sweetgrass,Montana,3310,2019-09-01,Buses,8
Sweetgrass,Montana,3310,2019-10-01,Buses,5
Sweetgrass,Montana,3310,2019-11-01,Buses,4
Sweetgrass,Montana,3310,2019-12-01,Buses,4
Sweetgrass,Montana,3310,2020-01-01,Buses,1
Sweetgrass,Montana,3310,2020-02-01,Buses,11
Sweetgrass,Montana,3310,2020-03-01,Buses,1
Sweetgrass,Montana,3310,2021-12-01,Buses,4
Sweetgrass,Montana,3310,2022-01-01,Buses,1
Sweetgrass,Montana,3310,2022-04-01,Buses,2
Sweetgrass,Montana,3310,2022-06-01,Buses,4
Sweetgrass,Montana,3310,2022-09-01,Buses,13
Sweetgrass,Montana,3310,2022-11-01,Buses,2
Sweetgrass,Montana,3310,2022-12-01,Buses,4
Sweetgrass,Montana,3310,2023-02-01,Buses,4
Sweetgrass,Montana,3310,2023-04-01,Buses,3
Sweetgrass,Montana,3310,2023-08-01,Buses,2
Sweetgrass,Montana,3310,2023-09-01,Buses,3
Sweetgrass,Montana,3310,2023-10-01,Buses,3
Sweetgrass,Montana,3310,2024-02-01,Buses,6
Sweetgrass,Montana,3310,2024-04-01,Buses,2
Sweetgrass,Montana,3310,2024-05-01,Buses,2
Sweetgrass,Montana,3310,2024-06-01,Buses,8
Sweetgrass,Montana,3310,2024-07-01,Buses,15
Sweetgrass,Montana,3310,2024-08-01,Buses,4
Sweetgrass,Montana,3310,2024-09-01,Buses,2
Sweetgrass,Montana,3310,2024-10-01,Buses,7
Sweetgrass,Montana,3310,2024-12-01,Buses,6
Sweetgrass,Montana,3310,2025-01-01,Buses,2
Sweetgrass,Montana,3310,2025-02-01,Buses,6
Sweetgrass,Montana,3310,2025-03-01,Buses,6
Sweetgrass,Montana,3310,2025-04-01,Buses,2
Sweetgrass,Montana,3310,2025-05-01,Buses,7
Sweetgrass,Montana,3310,2025-06-01,Buses,1
Sweetgrass,Montana,3310,2025-07-01,Buses,9
Sweetgrass,Montana,3310,2025-08-01,Buses,7
Sweetgrass,Montana,3310,2025-09-01,Buses,5
Sweetgrass,Montana,3310,2025-11-01,Buses,3
Sweetgrass,Montana,3310,2026-02-01,Buses,2
Sweetgrass,Montana,3310,2026-03-01,Buses,1
Sweetgrass,Montana,3310,2026-05-01,Buses,1
Sweetgrass,Montana,3310,2026-06-01,Buses,1
Sweetgrass,Montana,3310,2026-07-01,Buses,6
Sweetgrass,Montana,3310,2019-01-01,Personal Vehicle Passengers,26861
Sweetgrass,Montana,3310,2019-02-01,Personal Vehicle Passengers,21545
Sweetgrass,Montana,3310,2019-03-01,Personal Vehicle Passengers,25362
Sweetgrass,Montana,3310,2019-04-01,Personal Vehicle Passengers,25726
Sweetgrass,Montana,3310,2019-05-01,Personal Vehicle Passengers,26809
Sweetgrass,Montana,3310,2019-06-01,Personal Vehicle Passengers,33967
Sweetgrass,Montana,3310,2019-07-01,Personal Vehicle Passengers,47919
Sweetgrass,Montana,3310,2019-08-01,Personal Vehicle Passengers,47550
Sweetgrass,Montana,3310,2019-09-01,Personal Vehicle Passengers,28376
