park,park_name,role,state,year,month,visits
WICA,Wind Cave NP,control,SD,2011,1,11313
WICA,Wind Cave NP,control,SD,2011,2,7660
WICA,Wind Cave NP,control,SD,2011,3,23554
WICA,Wind Cave NP,control,SD,2011,4,35609
WICA,Wind Cave NP,control,SD,2011,5,45218
WICA,Wind Cave NP,control,SD,2011,6,77861
WICA,Wind Cave NP,control,SD,2011,7,113202
WICA,Wind Cave NP,control,SD,2011,8,99878
WICA,Wind Cave NP,control,SD,2011,9,68973
WICA,Wind Cave NP,control,SD,2011,10,23741
WICA,Wind Cave NP,control,SD,2011,11,14516
WICA,Wind Cave NP,control,SD,2011,12,16869
WICA,Wind Cave NP,control,SD,2012,1,12579
WICA,Wind Cave NP,control,SD,2012,2,11028
WICA,Wind Cave NP,control,SD,2012,3,17293
WICA,Wind Cave NP,control,SD,2012,4,35086
WICA,Wind Cave NP,control,SD,2012,5,55624
WICA,Wind Cave NP,control,SD,2012,6,85032
WICA,Wind Cave NP,control,SD,2012,7,96381
WICA,Wind Cave NP,control,SD,2012,8,87384
WICA,Wind Cave NP,control,SD,2012,9,69892
WICA,Wind Cave NP,control,SD,2012,10,23992
WICA,Wind Cave NP,control,SD,2012,11,16981
WICA,Wind Cave NP,control,SD,2012,12,17811
WICA,Wind Cave NP,control,SD,2013,1,10376
WICA,Wind Cave NP,control,SD,2013,2,11119
WICA,Wind Cave NP,control,SD,2013,3,16015
WICA,Wind Cave NP,control,SD,2013,4,35354
WICA,Wind Cave NP,control,SD,2013,5,47907
WICA,Wind Cave NP,control,SD,2013,6,112122
WICA,Wind Cave NP,control,SD,2013,7,70989
WICA,Wind Cave NP,control,SD,2013,8,95240
WICA,Wind Cave NP,control,SD,2013,9,71250
WICA,Wind Cave NP,control,SD,2013,10,14110
WICA,Wind Cave NP,control,SD,2013,11,18902
WICA,Wind Cave NP,control,SD,2013,12,12758
WICA,Wind Cave NP,control,SD,2014,1,11553
WICA,Wind Cave NP,control,SD,2014,2,5864
WICA,Wind Cave NP,control,SD,2014,3,16581
WICA,Wind Cave NP,control,SD,2014,4,34389
WICA,Wind Cave NP,control,SD,2014,5,49005
WICA,Wind Cave NP,control,SD,2014,6,99915
WICA,Wind Cave NP,control,SD,2014,7,119654
WICA,Wind Cave NP,control,SD,2014,8,89252
WICA,Wind Cave NP,control,SD,2014,9,73754
WICA,Wind Cave NP,control,SD,2014,10,23049
WICA,Wind Cave NP,control,SD,2014,11,9553
WICA,Wind Cave NP,control,SD,2014,12,14453
WICA,Wind Cave NP,control,SD,2015,1,16116
WICA,Wind Cave NP,control,SD,2015,2,10885
WICA,Wind Cave NP,control,SD,2015,3,18788
WICA,Wind Cave NP,control,SD,2015,4,36808
WICA,Wind Cave NP,control,SD,2015,5,69312
WICA,Wind Cave NP,control,SD,2015,6,117438
WICA,Wind Cave NP,control,SD,2015,7,119875
WICA,Wind Cave NP,control,SD,2015,8,97900
WICA,Wind Cave NP,control,SD,2015,9,73754
WICA,Wind Cave NP,control,SD,2015,10,24704
WICA,Wind Cave NP,control,SD,2015,11,15014
WICA,Wind Cave NP,control,SD,2015,12,11604
WICA,Wind Cave NP,control,SD,2016,1,10734
WICA,Wind Cave NP,control,SD,2016,2,13785
WICA,Wind Cave NP,control,SD,2016,3,24239
WICA,Wind Cave NP,control,SD,2016,4,38373
WICA,Wind Cave NP,control,SD,2016,5,51752
WICA,Wind Cave NP,control,SD,2016,6,114636
WICA,Wind Cave NP,control,SD,2016,7,124710
WICA,Wind Cave NP,control,SD,2016,8,104543
WICA,Wind Cave NP,control,SD,2016,9,78141
WICA,Wind Cave NP,control,SD,2016,10,28696
WICA,Wind Cave NP,control,SD,2016,11,15994
WICA,Wind Cave NP,control,SD,2016,12,11774
WICA,Wind Cave NP,control,SD,2017,1,11916
WICA,Wind Cave NP,control,SD,2017,2,15543
WICA,Wind Cave NP,control,SD,2017,3,24896
WICA,Wind Cave NP,control,SD,2017,4,38002
WICA,Wind Cave NP,control,SD,2017,5,46204
WICA,Wind Cave NP,control,SD,2017,6,116823
WICA,Wind Cave NP,control,SD,2017,7,128984
WICA,Wind Cave NP,control,SD,2017,8,103518
WICA,Wind Cave NP,control,SD,2017,9,77574
WICA,Wind Cave NP,control,SD,2017,10,28696
WICA,Wind Cave NP,control,SD,2017,11,15994
WICA,Wind Cave NP,control,SD,2017,12,11774
WICA,Wind Cave NP,control,SD,2018,1,11916
WICA,Wind Cave NP,control,SD,2018,2,15543
WICA,Wind Cave NP,control,SD,2018,3,24896
WICA,Wind Cave NP,control,SD,2018,4,38002
WICA,Wind Cave NP,control,SD,2018,5,46204
WICA,Wind Cave NP,control,SD,2018,6,116823
WICA,Wind Cave NP,control,SD,2018,7,136829
WICA,Wind Cave NP,control,SD,2018,8,128984
WICA,Wind Cave NP,control,SD,2018,9,79155
WICA,Wind Cave NP,control,SD,2018,10,31128
WICA,Wind Cave NP,control,SD,2018,11,15670
WICA,Wind Cave NP,control,SD,2018,12,11247
WICA,Wind Cave NP,control,SD,2019,1,11431
WICA,Wind Cave NP,control,SD,2019,2,14127
WICA,Wind Cave NP,control,SD,2019,3,21375
WICA,Wind Cave NP,control,SD,2019,4,54922
WICA,Wind Cave NP,control,SD,2019,5,48780
WICA,Wind Cave NP,control,SD,2019,6,125106
WICA,Wind Cave NP,control,SD,2019,7,146531
WICA,Wind Cave NP,control,SD,2019,8,92237
WICA,Wind Cave NP,control,SD,2019,9,55196
WICA,Wind Cave NP,control,SD,2019,10,23537
WICA,Wind Cave NP,control,SD,2019,11,10950
WICA,Wind Cave NP,control,SD,2019,12,11158
WICA,Wind Cave NP,control,SD,2020,1,13641
WICA,Wind Cave NP,control,SD,2020,2,11687
WICA,Wind Cave NP,control,SD,2020,3,13942
WICA,Wind Cave NP,control,SD,2020,4,29214
WICA,Wind Cave NP,control,SD,2020,5,36878
WICA,Wind Cave NP,control,SD,2020,6,55498
WICA,Wind Cave NP,control,SD,2020,7,89098
WICA,Wind Cave NP,control,SD,2020,8,80890
WICA,Wind Cave NP,control,SD,2020,9,67635
WICA,Wind Cave NP,control,SD,2020,10,23939
WICA,Wind Cave NP,control,SD,2020,11,11652
WICA,Wind Cave NP,control,SD,2020,12,14331
WICA,Wind Cave NP,control,SD,2021,1,14840
WICA,Wind Cave NP,control,SD,2021,2,10836
WICA,Wind Cave NP,control,SD,2021,3,16430
WICA,Wind Cave NP,control,SD,2021,4,43240
WICA,Wind Cave NP,control,SD,2021,5,77241
WICA,Wind Cave NP,control,SD,2021,6,121608
WICA,Wind Cave NP,control,SD,2021,7,154509
WICA,Wind Cave NP,control,SD,2021,8,119271
WICA,Wind Cave NP,control,SD,2021,9,89468
WICA,Wind Cave NP,control,SD,2021,10,31657
WICA,Wind Cave NP,control,SD,2021,11,16374
WICA,Wind Cave NP,control,SD,2021,12,13527
WICA,Wind Cave NP,control,SD,2022,1,12433
WICA,Wind Cave NP,control,SD,2022,2,11958
WICA,Wind Cave NP,control,SD,2022,3,20156
WICA,Wind Cave NP,control,SD,2022,4,35600
WICA,Wind Cave NP,control,SD,2022,5,69382
WICA,Wind Cave NP,control,SD,2022,6,95359
WICA,Wind Cave NP,control,SD,2022,7,120638
WICA,Wind Cave NP,control,SD,2022,8,101890
WICA,Wind Cave NP,control,SD,2022,9,83314
WICA,Wind Cave NP,control,SD,2022,10,31722
WICA,Wind Cave NP,control,SD,2022,11,13956
WICA,Wind Cave NP,control,SD,2022,12,11010
WICA,Wind Cave NP,control,SD,2023,1,10784
WICA,Wind Cave NP,control,SD,2023,2,10922
WICA,Wind Cave NP,control,SD,2023,3,17280
WICA,Wind Cave NP,control,SD,2023,4,37540
WICA,Wind Cave NP,control,SD,2023,5,69615
WICA,Wind Cave NP,control,SD,2023,6,99549
WICA,Wind Cave NP,control,SD,2023,7,123482
WICA,Wind Cave NP,control,SD,2023,8,93076
WICA,Wind Cave NP,control,SD,2023,9,74444
WICA,Wind Cave NP,control,SD,2023,10,28543
WICA,Wind Cave NP,control,SD,2023,11,14342
WICA,Wind Cave NP,control,SD,2023,12,12882
WICA,Wind Cave NP,control,SD,2024,1,10989
WICA,Wind Cave NP,control,SD,2024,2,12147
WICA,Wind Cave NP,control,SD,2024,3,18343
WICA,Wind Cave NP,control,SD,2024,4,35913
WICA,Wind Cave NP,control,SD,2024,5,53698
WICA,Wind Cave NP,control,SD,2024,6,70988
WICA,Wind Cave NP,control,SD,2024,7,89192
WICA,Wind Cave NP,control,SD,2024,8,79172
WICA,Wind Cave NP,control,SD,2024,9,65301
WICA,Wind Cave NP,control,SD,2024,10,27566
WICA,Wind Cave NP,control,SD,2024,11,13599
WICA,Wind Cave NP,control,SD,2024,12,12491
WICA,Wind Cave NP,control,SD,2025,1,10938
WICA,Wind Cave NP,control,SD,2025,2,10191
WICA,Wind Cave NP,control,SD,2025,3,19355
WICA,Wind Cave NP,control,SD,2025,4,40796
WICA,Wind Cave NP,control,SD,2025,5,67886
WICA,Wind Cave NP,control,SD,2025,6,98988
WICA,Wind Cave NP,control,SD,2025,7,111639
WICA,Wind Cave NP,control,SD,2025,8,108995
WICA,Wind Cave NP,control,SD,2025,9,82554
WICA,Wind Cave NP,control,SD,2025,10,27978
WICA,Wind Cave NP,control,SD,2025,11,14130
WICA,Wind Cave NP,control,SD,2025,12,12808
WICA,Wind Cave NP,control,SD,2026,1,11949
WICA,Wind Cave NP,control,SD,2026,2,13095
WICA,Wind Cave NP,control,SD,2026,3,21434
WICA,Wind Cave NP,control,SD,2026,4,41565
WICA,Wind Cave NP,control,SD,2026,5,71406
WICA,Wind Cave NP,control,SD,2026,6,96684
WICA,Wind Cave NP,control,SD,2026,7,125365
WICA,Wind Cave NP,control,SD,2026,8,103364
YELL,Yellowstone NP,control,WY,1979,1,23605
YELL,Yellowstone NP,control,WY,1979,2,31992
YELL,Yellowstone NP,control,WY,1979,3,17813
YELL,Yellowstone NP,control,WY,1979,4,34095
YELL,Yellowstone NP,control,WY,1979,5,108952
YELL,Yellowstone NP,control,WY,1979,6,313924
YELL,Yellowstone NP,control,WY,1979,7,493902
YELL,Yellowstone NP,control,WY,1979,8,493915
YELL,Yellowstone NP,control,WY,1979,9,262786
YELL,Yellowstone NP,control,WY,1979,10,76542
YELL,Yellowstone NP,control,WY,1979,11,12698
YELL,Yellowstone NP,control,WY,1979,12,22684
YELL,Yellowstone NP,control,WY,1980,1,24757
YELL,Yellowstone NP,control,WY,1980,2,36373
YELL,Yellowstone NP,control,WY,1980,3,28112
YELL,Yellowstone NP,control,WY,1980,4,32466
YELL,Yellowstone NP,control,WY,1980,5,101988
YELL,Yellowstone NP,control,WY,1980,6,325211
YELL,Yellowstone NP,control,WY,1980,7,557810
YELL,Yellowstone NP,control,WY,1980,8,523549
YELL,Yellowstone NP,control,WY,1980,9,229396
YELL,Yellowstone NP,control,WY,1980,10,93240
YELL,Yellowstone NP,control,WY,1980,11,25773
YELL,Yellowstone NP,control,WY,1980,12,21594
YELL,Yellowstone NP,control,WY,1981,1,24924
YELL,Yellowstone NP,control,WY,1981,2,28590
YELL,Yellowstone NP,control,WY,1981,3,19305
YELL,Yellowstone NP,control,WY,1981,4,21342
YELL,Yellowstone NP,control,WY,1981,5,158762
YELL,Yellowstone NP,control,WY,1981,6,421817
YELL,Yellowstone NP,control,WY,1981,7,701758
YELL,Yellowstone NP,control,WY,1981,8,651977
YELL,Yellowstone NP,control,WY,1981,9,346906
YELL,Yellowstone NP,control,WY,1981,10,91385
YELL,Yellowstone NP,control,WY,1981,11,30202
YELL,Yellowstone NP,control,WY,1981,12,24863
YELL,Yellowstone NP,control,WY,1982,1,22523
YELL,Yellowstone NP,control,WY,1982,2,32204
YELL,Yellowstone NP,control,WY,1982,3,25325
YELL,Yellowstone NP,control,WY,1982,4,28584
YELL,Yellowstone NP,control,WY,1982,5,148257
YELL,Yellowstone NP,control,WY,1982,6,413052
YELL,Yellowstone NP,control,WY,1982,7,688061
YELL,Yellowstone NP,control,WY,1982,8,626834
YELL,Yellowstone NP,control,WY,1982,9,281287
YELL,Yellowstone NP,control,WY,1982,10,74181
YELL,Yellowstone NP,control,WY,1982,11,16673
YELL,Yellowstone NP,control,WY,1982,12,11916
YELL,Yellowstone NP,control,WY,1983,1,18329
YELL,Yellowstone NP,control,WY,1983,2,25647
YELL,Yellowstone NP,control,WY,1983,3,15671
YELL,Yellowstone NP,control,WY,1983,4,17935
YELL,Yellowstone NP,control,WY,1983,5,123437
YELL,Yellowstone NP,control,WY,1983,6,396890
YELL,Yellowstone NP,control,WY,1983,7,704745
YELL,Yellowstone NP,control,WY,1983,8,604247
YELL,Yellowstone NP,control,WY,1983,9,314919
YELL,Yellowstone NP,control,WY,1983,10,103385
YELL,Yellowstone NP,control,WY,1983,11,11955
YELL,Yellowstone NP,control,WY,1983,12,10082
YELL,Yellowstone NP,control,WY,1984,1,18864
YELL,Yellowstone NP,control,WY,1984,2,30067
YELL,Yellowstone NP,control,WY,1984,3,11372
YELL,Yellowstone NP,control,WY,1984,4,18303
YELL,Yellowstone NP,control,WY,1984,5,127555
YELL,Yellowstone NP,control,WY,1984,6,379837
YELL,Yellowstone NP,control,WY,1984,7,667307
YELL,Yellowstone NP,control,WY,1984,8,586631
YELL,Yellowstone NP,control,WY,1984,9,287141
YELL,Yellowstone NP,control,WY,1984,10,76118
YELL,Yellowstone NP,control,WY,1984,11,2273
YELL,Yellowstone NP,control,WY,1984,12,16559
YELL,Yellowstone NP,control,WY,1985,1,20919
YELL,Yellowstone NP,control,WY,1985,2,30590
YELL,Yellowstone NP,control,WY,1985,3,9611
YELL,Yellowstone NP,control,WY,1985,4,21994
YELL,Yellowstone NP,control,WY,1985,5,159597
YELL,Yellowstone NP,control,WY,1985,6,401168
YELL,Yellowstone NP,control,WY,1985,7,648994
YELL,Yellowstone NP,control,WY,1985,8,572352
YELL,Yellowstone NP,control,WY,1985,9,261850
YELL,Yellowstone NP,control,WY,1985,10,72944
YELL,Yellowstone NP,control,WY,1985,11,6726
YELL,Yellowstone NP,control,WY,1985,12,19414
YELL,Yellowstone NP,control,WY,1986,1,24708
YELL,Yellowstone NP,control,WY,1986,2,29684
YELL,Yellowstone NP,control,WY,1986,3,20165
YELL,Yellowstone NP,control,WY,1986,4,21681
YELL,Yellowstone NP,control,WY,1986,5,147767
YELL,Yellowstone NP,control,WY,1986,6,427968
YELL,Yellowstone NP,control,WY,1986,7,663205
YELL,Yellowstone NP,control,WY,1986,8,614295
YELL,Yellowstone NP,control,WY,1986,9,295089
YELL,Yellowstone NP,control,WY,1986,10,94106
YELL,Yellowstone NP,control,WY,1986,11,6414
YELL,Yellowstone NP,control,WY,1986,12,18674
YELL,Yellowstone NP,control,WY,1987,1,27238
YELL,Yellowstone NP,control,WY,1987,2,32559
YELL,Yellowstone NP,control,WY,1987,3,12310
YELL,Yellowstone NP,control,WY,1987,4,31938
YELL,Yellowstone NP,control,WY,1987,5,185705
YELL,Yellowstone NP,control,WY,1987,6,447465
YELL,Yellowstone NP,control,WY,1987,7,685128
YELL,Yellowstone NP,control,WY,1987,8,626537
YELL,Yellowstone NP,control,WY,1987,9,361842
YELL,Yellowstone NP,control,WY,1987,10,122637
YELL,Yellowstone NP,control,WY,1987,11,19842
YELL,Yellowstone NP,control,WY,1987,12,19993
YELL,Yellowstone NP,control,WY,1988,1,25706
YELL,Yellowstone NP,control,WY,1988,2,35936
YELL,Yellowstone NP,control,WY,1988,3,18470
YELL,Yellowstone NP,control,WY,1988,4,22999
YELL,Yellowstone NP,control,WY,1988,5,175285
YELL,Yellowstone NP,control,WY,1988,6,442400
YELL,Yellowstone NP,control,WY,1988,7,636295
YELL,Yellowstone NP,control,WY,1988,8,440130
YELL,Yellowstone NP,control,WY,1988,9,176833
YELL,Yellowstone NP,control,WY,1988,10,170504
YELL,Yellowstone NP,control,WY,1988,11,18510
YELL,Yellowstone NP,control,WY,1988,12,19045
YELL,Yellowstone NP,control,WY,1989,1,24328
YELL,Yellowstone NP,control,WY,1989,2,30768
YELL,Yellowstone NP,control,WY,1989,3,22163
YELL,Yellowstone NP,control,WY,1989,4,25292
YELL,Yellowstone NP,control,WY,1989,5,216163
YELL,Yellowstone NP,control,WY,1989,6,467193
YELL,Yellowstone NP,control,WY,1989,7,696587
YELL,Yellowstone NP,control,WY,1989,8,608248
YELL,Yellowstone NP,control,WY,1989,9,403579
YELL,Yellowstone NP,control,WY,1989,10,123454
YELL,Yellowstone NP,control,WY,1989,11,6791
YELL,Yellowstone NP,control,WY,1989,12,19876
YELL,Yellowstone NP,control,WY,1990,1,25884
YELL,Yellowstone NP,control,WY,1990,2,33285
YELL,Yellowstone NP,control,WY,1990,3,19372
YELL,Yellowstone NP,control,WY,1990,4,29242
YELL,Yellowstone NP,control,WY,1990,5,203712
YELL,Yellowstone NP,control,WY,1990,6,526586
YELL,Yellowstone NP,control,WY,1990,7,760520
YELL,Yellowstone NP,control,WY,1990,8,674454
YELL,Yellowstone NP,control,WY,1990,9,414563
YELL,Yellowstone NP,control,WY,1990,10,111145
YELL,Yellowstone NP,control,WY,1990,11,8117
YELL,Yellowstone NP,control,WY,1990,12,16692
YELL,Yellowstone NP,control,WY,1991,1,28851
YELL,Yellowstone NP,control,WY,1991,2,38050
YELL,Yellowstone NP,control,WY,1991,3,19946
YELL,Yellowstone NP,control,WY,1991,4,19875
YELL,Yellowstone NP,control,WY,1991,5,188798
YELL,Yellowstone NP,control,WY,1991,6,499107
YELL,Yellowstone NP,control,WY,1991,7,796656
YELL,Yellowstone NP,control,WY,1991,8,721103
YELL,Yellowstone NP,control,WY,1991,9,432948
YELL,Yellowstone NP,control,WY,1991,10,144944
YELL,Yellowstone NP,control,WY,1991,11,6261
YELL,Yellowstone NP,control,WY,1991,12,23998
YELL,Yellowstone NP,control,WY,1992,1,33552
YELL,Yellowstone NP,control,WY,1992,2,40245
YELL,Yellowstone NP,control,WY,1992,3,19615
YELL,Yellowstone NP,control,WY,1992,4,51933
YELL,Yellowstone NP,control,WY,1992,5,257951
YELL,Yellowstone NP,control,WY,1992,6,539959
YELL,Yellowstone NP,control,WY,1992,7,799411
YELL,Yellowstone NP,control,WY,1992,8,742879
YELL,Yellowstone NP,control,WY,1992,9,462788
YELL,Yellowstone NP,control,WY,1992,10,159842
YELL,Yellowstone NP,control,WY,1992,11,8646
YELL,Yellowstone NP,control,WY,1992,12,27584
YELL,Yellowstone NP,control,WY,1993,1,38100
YELL,Yellowstone NP,control,WY,1993,2,44049
YELL,Yellowstone NP,control,WY,1993,3,31768
YELL,Yellowstone NP,control,WY,1993,4,24013
YELL,Yellowstone NP,control,WY,1993,5,191222
YELL,Yellowstone NP,control,WY,1993,6,525378
YELL,Yellowstone NP,control,WY,1993,7,768164
YELL,Yellowstone NP,control,WY,1993,8,714408
YELL,Yellowstone NP,control,WY,1993,9,401124
YELL,Yellowstone NP,control,WY,1993,10,125107
YELL,Yellowstone NP,control,WY,1993,11,18899
YELL,Yellowstone NP,control,WY,1993,12,29961
YELL,Yellowstone NP,control,WY,1994,1,40757
YELL,Yellowstone NP,control,WY,1994,2,44946
YELL,Yellowstone NP,control,WY,1994,3,27859
YELL,Yellowstone NP,control,WY,1994,4,36280
YELL,Yellowstone NP,control,WY,1994,5,233737
YELL,Yellowstone NP,control,WY,1994,6,541704
YELL,Yellowstone NP,control,WY,1994,7,831152
YELL,Yellowstone NP,control,WY,1994,8,731012
YELL,Yellowstone NP,control,WY,1994,9,414848
YELL,Yellowstone NP,control,WY,1994,10,106646
YELL,Yellowstone NP,control,WY,1994,11,7953
YELL,Yellowstone NP,control,WY,1994,12,29251
YELL,Yellowstone NP,control,WY,1995,1,40868
YELL,Yellowstone NP,control,WY,1995,2,48034
YELL,Yellowstone NP,control,WY,1995,3,21157
YELL,Yellowstone NP,control,WY,1995,4,26147
YELL,Yellowstone NP,control,WY,1995,5,201797
YELL,Yellowstone NP,control,WY,1995,6,550978
YELL,Yellowstone NP,control,WY,1995,7,847003
YELL,Yellowstone NP,control,WY,1995,8,773307
YELL,Yellowstone NP,control,WY,1995,9,468062
YELL,Yellowstone NP,control,WY,1995,10,128483
YELL,Yellowstone NP,control,WY,1995,11,11635
YELL,Yellowstone NP,control,WY,1995,12,7814
YELL,Yellowstone NP,control,WY,1996,1,32871
YELL,Yellowstone NP,control,WY,1996,2,51692
YELL,Yellowstone NP,control,WY,1996,3,27162
YELL,Yellowstone NP,control,WY,1996,4,24321
YELL,Yellowstone NP,control,WY,1996,5,187045
YELL,Yellowstone NP,control,WY,1996,6,539368
YELL,Yellowstone NP,control,WY,1996,7,818964
YELL,Yellowstone NP,control,WY,1996,8,753934
YELL,Yellowstone NP,control,WY,1996,9,426806
YELL,Yellowstone NP,control,WY,1996,10,118902
YELL,Yellowstone NP,control,WY,1996,11,10473
YELL,Yellowstone NP,control,WY,1996,12,20633
YELL,Yellowstone NP,control,WY,1997,1,31155
YELL,Yellowstone NP,control,WY,1997,2,42392
YELL,Yellowstone NP,control,WY,1997,3,19324
YELL,Yellowstone NP,control,WY,1997,4,21526
YELL,Yellowstone NP,control,WY,1997,5,191985
YELL,Yellowstone NP,control,WY,1997,6,512895
YELL,Yellowstone NP,control,WY,1997,7,774327
YELL,Yellowstone NP,control,WY,1997,8,737973
YELL,Yellowstone NP,control,WY,1997,9,403184
YELL,Yellowstone NP,control,WY,1997,10,120266
YELL,Yellowstone NP,control,WY,1997,11,9983
YELL,Yellowstone NP,control,WY,1997,12,24503
YELL,Yellowstone NP,control,WY,1998,1,33845
YELL,Yellowstone NP,control,WY,1998,2,43032
YELL,Yellowstone NP,control,WY,1998,3,17894
YELL,Yellowstone NP,control,WY,1998,4,29689
YELL,Yellowstone NP,control,WY,1998,5,222385
YELL,Yellowstone NP,control,WY,1998,6,549396
YELL,Yellowstone NP,control,WY,1998,7,829683
YELL,Yellowstone NP,control,WY,1998,8,764238
YELL,Yellowstone NP,control,WY,1998,9,445741
YELL,Yellowstone NP,control,WY,1998,10,150079
YELL,Yellowstone NP,control,WY,1998,11,9106
YELL,Yellowstone NP,control,WY,1998,12,25742
YELL,Yellowstone NP,control,WY,1999,1,34346
YELL,Yellowstone NP,control,WY,1999,2,41120
YELL,Yellowstone NP,control,WY,1999,3,23067
YELL,Yellowstone NP,control,WY,1999,4,27128
YELL,Yellowstone NP,control,WY,1999,5,203727
YELL,Yellowstone NP,control,WY,1999,6,580624
YELL,Yellowstone NP,control,WY,1999,7,832685
YELL,Yellowstone NP,control,WY,1999,8,760062
YELL,Yellowstone NP,control,WY,1999,9,445057
YELL,Yellowstone NP,control,WY,1999,10,142049
YELL,Yellowstone NP,control,WY,1999,11,16230
YELL,Yellowstone NP,control,WY,1999,12,25286
YELL,Yellowstone NP,control,WY,2000,1,37301
YELL,Yellowstone NP,control,WY,2000,2,47573
YELL,Yellowstone NP,control,WY,2000,3,20404
YELL,Yellowstone NP,control,WY,2000,4,27869
YELL,Yellowstone NP,control,WY,2000,5,214814
YELL,Yellowstone NP,control,WY,2000,6,553892
YELL,Yellowstone NP,control,WY,2000,7,768040
YELL,Yellowstone NP,control,WY,2000,8,634104
YELL,Yellowstone NP,control,WY,2000,9,353728
YELL,Yellowstone NP,control,WY,2000,10,139784
YELL,Yellowstone NP,control,WY,2000,11,13422
YELL,Yellowstone NP,control,WY,2000,12,27302
YELL,Yellowstone NP,control,WY,2001,1,44356
YELL,Yellowstone NP,control,WY,2001,2,48980
YELL,Yellowstone NP,control,WY,2001,3,18485
YELL,Yellowstone NP,control,WY,2001,4,28341
YELL,Yellowstone NP,control,WY,2001,5,229085
YELL,Yellowstone NP,control,WY,2001,6,507737
YELL,Yellowstone NP,control,WY,2001,7,724735
YELL,Yellowstone NP,control,WY,2001,8,613965
YELL,Yellowstone NP,control,WY,2001,9,373583
YELL,Yellowstone NP,control,WY,2001,10,121958
YELL,Yellowstone NP,control,WY,2001,11,19585
YELL,Yellowstone NP,control,WY,2001,12,27716
YELL,Yellowstone NP,control,WY,2002,1,40465
YELL,Yellowstone NP,control,WY,2002,2,52002
YELL,Yellowstone NP,control,WY,2002,3,23305
YELL,Yellowstone NP,control,WY,2002,4,15904
YELL,Yellowstone NP,control,WY,2002,5,228642
YELL,Yellowstone NP,control,WY,2002,6,568144
YELL,Yellowstone NP,control,WY,2002,7,794929
YELL,Yellowstone NP,control,WY,2002,8,663266
YELL,Yellowstone NP,control,WY,2002,9,413960
YELL,Yellowstone NP,control,WY,2002,10,142702
YELL,Yellowstone NP,control,WY,2002,11,11235
YELL,Yellowstone NP,control,WY,2002,12,19123
YELL,Yellowstone NP,control,WY,2003,1,36387
YELL,Yellowstone NP,control,WY,2003,2,39494
YELL,Yellowstone NP,control,WY,2003,3,17718
YELL,Yellowstone NP,control,WY,2003,4,28877
YELL,Yellowstone NP,control,WY,2003,5,206245
YELL,Yellowstone NP,control,WY,2003,6,580919
YELL,Yellowstone NP,control,WY,2003,7,809689
YELL,Yellowstone NP,control,WY,2003,8,698753
YELL,Yellowstone NP,control,WY,2003,9,404498
YELL,Yellowstone NP,control,WY,2003,10,175877
YELL,Yellowstone NP,control,WY,2003,11,7967
YELL,Yellowstone NP,control,WY,2003,12,12951
YELL,Yellowstone NP,control,WY,2004,1,22817
YELL,Yellowstone NP,control,WY,2004,2,30030
YELL,Yellowstone NP,control,WY,2004,3,20187
YELL,Yellowstone NP,control,WY,2004,4,32434
YELL,Yellowstone NP,control,WY,2004,5,216905
YELL,Yellowstone NP,control,WY,2004,6,584925
YELL,Yellowstone NP,control,WY,2004,7,732682
YELL,Yellowstone NP,control,WY,2004,8,657869
YELL,Yellowstone NP,control,WY,2004,9,406327
YELL,Yellowstone NP,control,WY,2004,10,135605
YELL,Yellowstone NP,control,WY,2004,11,13939
YELL,Yellowstone NP,control,WY,2004,12,14597
YELL,Yellowstone NP,control,WY,2005,1,22297
YELL,Yellowstone NP,control,WY,2005,2,29018
YELL,Yellowstone NP,control,WY,2005,3,17324
YELL,Yellowstone NP,control,WY,2005,4,26116
YELL,Yellowstone NP,control,WY,2005,5,225811
YELL,Yellowstone NP,control,WY,2005,6,560014
