park,year,category,sector,value
KNRI,2021,Value Added,Recreation Industries,27747.0
KNRI,2021,Value Added,Restaurants,82171.0
KNRI,2021,Value Added,Retail,27030.0
KNRI,2021,Value Added,Secondary Effects,179636.0
KNRI,2021,Value Added,Transportation,14535.0
KNRI,2021,Visitor Spending,Camping,20745.0
KNRI,2021,Visitor Spending,Gas,115065.0
KNRI,2021,Visitor Spending,Groceries,40126.0
KNRI,2021,Visitor Spending,Lodging,224303.0
KNRI,2021,Visitor Spending,Recreation Industries,61835.0
KNRI,2021,Visitor Spending,Restaurants,167719.0
KNRI,2021,Visitor Spending,Retail,79683.0
KNRI,2021,Visitor Spending,Secondary Effects,0.0
KNRI,2021,Visitor Spending,Transportation,21093.0
KNRI,2021,Visits,Total,11223.0
KNRI,2022,Economic Output,Camping,17214.0
KNRI,2022,Economic Output,Gas,20981.0
KNRI,2022,Economic Output,Groceries,11054.0
KNRI,2022,Economic Output,Lodging,186978.0
KNRI,2022,Economic Output,Recreation Industries,51544.0
KNRI,2022,Economic Output,Restaurants,140724.0
KNRI,2022,Economic Output,Retail,36786.0
KNRI,2022,Economic Output,Secondary Effects,304194.0
KNRI,2022,Economic Output,Transportation,17554.0
KNRI,2022,Jobs,Camping,0.0
KNRI,2022,Jobs,Gas,0.0
KNRI,2022,Jobs,Groceries,0.0
KNRI,2022,Jobs,Lodging,2.0
KNRI,2022,Jobs,Recreation Industries,1.0
KNRI,2022,Jobs,Restaurants,2.0
KNRI,2022,Jobs,Retail,1.0
KNRI,2022,Jobs,Secondary Effects,2.0
KNRI,2022,Jobs,Transportation,0.0
KNRI,2022,Labor Income,Camping,8139.0
KNRI,2022,Labor Income,Gas,7320.0
KNRI,2022,Labor Income,Groceries,4587.0
KNRI,2022,Labor Income,Lodging,44883.0
KNRI,2022,Labor Income,Recreation Industries,20450.0
KNRI,2022,Labor Income,Restaurants,45725.0
KNRI,2022,Labor Income,Retail,20072.0
KNRI,2022,Labor Income,Secondary Effects,93796.0
KNRI,2022,Labor Income,Transportation,6704.0
KNRI,2022,Non-local Visitor Spending,Camping,17214.0
KNRI,2022,Non-local Visitor Spending,Gas,90423.0
KNRI,2022,Non-local Visitor Spending,Groceries,30494.0
KNRI,2022,Non-local Visitor Spending,Lodging,186978.0
KNRI,2022,Non-local Visitor Spending,Recreation Industries,46619.0
KNRI,2022,Non-local Visitor Spending,Restaurants,132659.0
KNRI,2022,Non-local Visitor Spending,Retail,60721.0
KNRI,2022,Non-local Visitor Spending,Secondary Effects,0.0
KNRI,2022,Non-local Visitor Spending,Transportation,16776.0
KNRI,2022,Party Days/Nights,Total,4692.0
KNRI,2022,Value Added,Camping,12289.0
KNRI,2022,Value Added,Gas,11243.0
KNRI,2022,Value Added,Groceries,6239.0
KNRI,2022,Value Added,Lodging,112719.0
KNRI,2022,Value Added,Recreation Industries,23081.0
KNRI,2022,Value Added,Restaurants,68391.0
KNRI,2022,Value Added,Retail,22479.0
KNRI,2022,Value Added,Secondary Effects,149517.0
KNRI,2022,Value Added,Transportation,12115.0
KNRI,2022,Visitor Spending,Camping,17214.0
KNRI,2022,Visitor Spending,Gas,95517.0
KNRI,2022,Visitor Spending,Groceries,33288.0
KNRI,2022,Visitor Spending,Lodging,186978.0
KNRI,2022,Visitor Spending,Recreation Industries,51544.0
KNRI,2022,Visitor Spending,Restaurants,140724.0
KNRI,2022,Visitor Spending,Retail,66153.0
KNRI,2022,Visitor Spending,Secondary Effects,0.0
KNRI,2022,Visitor Spending,Transportation,17551.0
KNRI,2022,Visits,Total,9217.0
KNRI,2023,Economic Output,Camping,15382.0
KNRI,2023,Economic Output,Gas,18700.0
KNRI,2023,Economic Output,Groceries,9839.0
KNRI,2023,Economic Output,Lodging,167102.0
KNRI,2023,Economic Output,Recreation Industries,46117.0
KNRI,2023,Economic Output,Restaurants,126661.0
KNRI,2023,Economic Output,Retail,32794.0
KNRI,2023,Economic Output,Secondary Effects,271627.0
KNRI,2023,Economic Output,Transportation,15640.0
KNRI,2023,Jobs,Camping,0.0
KNRI,2023,Jobs,Gas,0.0
KNRI,2023,Jobs,Groceries,0.0
KNRI,2023,Jobs,Lodging,2.0
KNRI,2023,Jobs,Recreation Industries,1.0
KNRI,2023,Jobs,Restaurants,2.0
KNRI,2023,Jobs,Retail,1.0
KNRI,2023,Jobs,Secondary Effects,2.0
KNRI,2023,Jobs,Transportation,0.0
KNRI,2023,Labor Income,Camping,7268.0
KNRI,2023,Labor Income,Gas,6536.0
KNRI,2023,Labor Income,Groceries,4094.0
KNRI,2023,Labor Income,Lodging,40090.0
KNRI,2023,Labor Income,Recreation Industries,18259.0
KNRI,2023,Labor Income,Restaurants,40824.0
KNRI,2023,Labor Income,Retail,17925.0
KNRI,2023,Labor Income,Secondary Effects,83755.0
KNRI,2023,Labor Income,Transportation,5974.0
KNRI,2023,Non-local Visitor Spending,Camping,15382.0
KNRI,2023,Non-local Visitor Spending,Gas,80600.0
KNRI,2023,Non-local Visitor Spending,Groceries,27143.0
KNRI,2023,Non-local Visitor Spending,Lodging,167102.0
KNRI,2023,Non-local Visitor Spending,Recreation Industries,41722.0
KNRI,2023,Non-local Visitor Spending,Restaurants,119414.0
KNRI,2023,Non-local Visitor Spending,Retail,54139.0
KNRI,2023,Non-local Visitor Spending,Secondary Effects,0.0
KNRI,2023,Non-local Visitor Spending,Transportation,14946.0
KNRI,2023,Party Days/Nights,Total,4136.0
KNRI,2023,Value Added,Camping,10975.0
KNRI,2023,Value Added,Gas,10038.0
KNRI,2023,Value Added,Groceries,5569.0
KNRI,2023,Value Added,Lodging,100681.0
KNRI,2023,Value Added,Recreation Industries,20609.0
KNRI,2023,Value Added,Restaurants,61061.0
KNRI,2023,Value Added,Retail,20074.0
KNRI,2023,Value Added,Secondary Effects,133510.0
KNRI,2023,Value Added,Transportation,10812.0
KNRI,2023,Visitor Spending,Camping,15382.0
KNRI,2023,Visitor Spending,Gas,85131.0
KNRI,2023,Visitor Spending,Groceries,29629.0
KNRI,2023,Visitor Spending,Lodging,167102.0
KNRI,2023,Visitor Spending,Recreation Industries,46117.0
KNRI,2023,Visitor Spending,Restaurants,126661.0
KNRI,2023,Visitor Spending,Retail,58973.0
KNRI,2023,Visitor Spending,Secondary Effects,0.0
KNRI,2023,Visitor Spending,Transportation,15635.0
KNRI,2023,Visits,Total,8134.0
KNRI,2024,Economic Output,Camping,22555.0
KNRI,2024,Economic Output,Gas,16320.0
KNRI,2024,Economic Output,Groceries,12718.0
KNRI,2024,Economic Output,Lodging,244604.0
KNRI,2024,Economic Output,Recreation Industries,70113.0
KNRI,2024,Economic Output,Restaurants,186058.0
KNRI,2024,Economic Output,Retail,43986.0
KNRI,2024,Economic Output,Secondary Effects,353182.0
KNRI,2024,Economic Output,Transportation,27664.0
KNRI,2024,Jobs,Camping,0.0
KNRI,2024,Jobs,Gas,0.0
KNRI,2024,Jobs,Groceries,0.0
KNRI,2024,Jobs,Lodging,2.0
KNRI,2024,Jobs,Recreation Industries,1.0
KNRI,2024,Jobs,Restaurants,2.0
KNRI,2024,Jobs,Retail,1.0
KNRI,2024,Jobs,Secondary Effects,2.0
KNRI,2024,Jobs,Transportation,0.0
KNRI,2024,Labor Income,Camping,8203.0
KNRI,2024,Labor Income,Gas,4779.0
KNRI,2024,Labor Income,Groceries,4514.0
KNRI,2024,Labor Income,Lodging,65440.0
KNRI,2024,Labor Income,Recreation Industries,21550.0
KNRI,2024,Labor Income,Restaurants,53114.0
KNRI,2024,Labor Income,Retail,23257.0
KNRI,2024,Labor Income,Secondary Effects,114884.0
KNRI,2024,Labor Income,Transportation,8167.0
KNRI,2024,Non-local Visitor Spending,Camping,22555.0
KNRI,2024,Non-local Visitor Spending,Gas,83084.0
KNRI,2024,Non-local Visitor Spending,Groceries,40466.0
KNRI,2024,Non-local Visitor Spending,Lodging,244604.0
KNRI,2024,Non-local Visitor Spending,Recreation Industries,63437.0
KNRI,2024,Non-local Visitor Spending,Restaurants,175434.0
KNRI,2024,Non-local Visitor Spending,Retail,75208.0
KNRI,2024,Non-local Visitor Spending,Secondary Effects,0.0
KNRI,2024,Non-local Visitor Spending,Transportation,26448.0
KNRI,2024,Party Days/Nights,Total,5529.0
KNRI,2024,Value Added,Camping,15244.0
KNRI,2024,Value Added,Gas,10249.0
KNRI,2024,Value Added,Groceries,8256.0
KNRI,2024,Value Added,Lodging,158167.0
KNRI,2024,Value Added,Recreation Industries,36176.0
KNRI,2024,Value Added,Restaurants,88512.0
KNRI,2024,Value Added,Retail,25395.0
KNRI,2024,Value Added,Secondary Effects,181428.0
KNRI,2024,Value Added,Transportation,12718.0
KNRI,2024,Visitor Spending,Camping,22555.0
KNRI,2024,Visitor Spending,Gas,87743.0
KNRI,2024,Visitor Spending,Groceries,44161.0
KNRI,2024,Visitor Spending,Lodging,244604.0
KNRI,2024,Visitor Spending,Recreation Industries,70113.0
KNRI,2024,Visitor Spending,Restaurants,186058.0
KNRI,2024,Visitor Spending,Retail,81911.0
KNRI,2024,Visitor Spending,Secondary Effects,0.0
KNRI,2024,Visitor Spending,Transportation,27664.0
KNRI,2024,Visits,Total,10867.0
LIBI,2012,Economic Output,Total,21986183.0
LIBI,2012,Jobs,Total,288.0
LIBI,2012,Labor Income,Total,7525408.0
LIBI,2012,Value Added,Total,12169741.0
LIBI,2012,Visitor Spending,Total,18636273.0
LIBI,2012,Visits,Total,346327.0
LIBI,2013,Economic Output,Total,18088974.0
LIBI,2013,Jobs,Total,234.0
LIBI,2013,Labor Income,Total,6163707.0
LIBI,2013,Value Added,Total,9967564.0
LIBI,2013,Visitor Spending,Total,15316836.0
LIBI,2013,Visits,Total,277883.0
LIBI,2014,Economic Output,Camping,458273.0
LIBI,2014,Economic Output,Gas,226666.0
LIBI,2014,Economic Output,Groceries,233900.0
LIBI,2014,Economic Output,Lodging,4973082.0
LIBI,2014,Economic Output,Recreation Industries,1429269.0
LIBI,2014,Economic Output,Restaurants,3563765.0
LIBI,2014,Economic Output,Retail,854776.0
LIBI,2014,Economic Output,Secondary Effects,8128723.0
LIBI,2014,Economic Output,Transportation,539652.0
LIBI,2014,Jobs,Camping,5.0
LIBI,2014,Jobs,Gas,3.0
LIBI,2014,Jobs,Groceries,4.0
LIBI,2014,Jobs,Lodging,68.0
LIBI,2014,Jobs,Recreation Industries,23.0
LIBI,2014,Jobs,Restaurants,76.0
LIBI,2014,Jobs,Retail,22.0
LIBI,2014,Jobs,Secondary Effects,65.0
LIBI,2014,Jobs,Transportation,5.0
LIBI,2014,Labor Income,Camping,249902.0
LIBI,2014,Labor Income,Gas,113362.0
LIBI,2014,Labor Income,Groceries,104170.0
LIBI,2014,Labor Income,Lodging,1431710.0
LIBI,2014,Labor Income,Recreation Industries,528972.0
LIBI,2014,Labor Income,Restaurants,1485536.0
LIBI,2014,Labor Income,Retail,540392.0
LIBI,2014,Labor Income,Secondary Effects,2448844.0
LIBI,2014,Labor Income,Transportation,123838.0
LIBI,2014,Value Added,Camping,323689.0
LIBI,2014,Value Added,Gas,133934.0
LIBI,2014,Value Added,Groceries,142904.0
LIBI,2014,Value Added,Lodging,2571372.0
LIBI,2014,Value Added,Recreation Industries,825440.0
LIBI,2014,Value Added,Restaurants,1891420.0
LIBI,2014,Value Added,Retail,532735.0
LIBI,2014,Value Added,Secondary Effects,4210914.0
LIBI,2014,Value Added,Transportation,271102.0
LIBI,2014,Visitor Spending,Camping,458273.0
LIBI,2014,Visitor Spending,Gas,2098702.0
LIBI,2014,Visitor Spending,Groceries,838350.0
LIBI,2014,Visitor Spending,Lodging,4973082.0
LIBI,2014,Visitor Spending,Recreation Industries,1429269.0
LIBI,2014,Visitor Spending,Restaurants,3563765.0
LIBI,2014,Visitor Spending,Retail,1882701.0
LIBI,2014,Visitor Spending,Secondary Effects,0.0
LIBI,2014,Visitor Spending,Transportation,539652.0
LIBI,2014,Visits,Total,281436.0
LIBI,2015,Economic Output,Camping,532950.0
LIBI,2015,Economic Output,Gas,260355.0
LIBI,2015,Economic Output,Groceries,268658.0
LIBI,2015,Economic Output,Lodging,5783421.0
LIBI,2015,Economic Output,Recreation Industries,1657594.0
LIBI,2015,Economic Output,Restaurants,4112145.0
LIBI,2015,Economic Output,Retail,981831.0
LIBI,2015,Economic Output,Secondary Effects,9375557.0
LIBI,2015,Economic Output,Transportation,621681.0
LIBI,2015,Jobs,Camping,6.0
LIBI,2015,Jobs,Gas,4.0
LIBI,2015,Jobs,Groceries,4.0
LIBI,2015,Jobs,Lodging,78.0
LIBI,2015,Jobs,Recreation Industries,26.0
LIBI,2015,Jobs,Restaurants,87.0
LIBI,2015,Jobs,Retail,25.0
LIBI,2015,Jobs,Secondary Effects,74.0
LIBI,2015,Jobs,Transportation,6.0
LIBI,2015,Labor Income,Camping,287575.0
LIBI,2015,Labor Income,Gas,131569.0
LIBI,2015,Labor Income,Groceries,120901.0
LIBI,2015,Labor Income,Lodging,1647527.0
LIBI,2015,Labor Income,Recreation Industries,608709.0
LIBI,2015,Labor Income,Restaurants,1709465.0
LIBI,2015,Labor Income,Retail,627184.0
LIBI,2015,Labor Income,Secondary Effects,2821136.0
LIBI,2015,Labor Income,Transportation,142655.0
LIBI,2015,Value Added,Camping,372484.0
LIBI,2015,Value Added,Gas,155445.0
LIBI,2015,Value Added,Groceries,165855.0
LIBI,2015,Value Added,Lodging,2958983.0
LIBI,2015,Value Added,Recreation Industries,949866.0
LIBI,2015,Value Added,Restaurants,2176532.0
LIBI,2015,Value Added,Retail,618297.0
LIBI,2015,Value Added,Secondary Effects,4851327.0
LIBI,2015,Value Added,Transportation,312009.0
LIBI,2015,Visitor Spending,Camping,532950.0
LIBI,2015,Visitor Spending,Gas,2390075.0
LIBI,2015,Visitor Spending,Groceries,954743.0
LIBI,2015,Visitor Spending,Lodging,5783421.0
LIBI,2015,Visitor Spending,Recreation Industries,1657594.0
LIBI,2015,Visitor Spending,Restaurants,4112145.0
LIBI,2015,Visitor Spending,Retail,2144084.0
LIBI,2015,Visitor Spending,Secondary Effects,0.0
LIBI,2015,Visitor Spending,Transportation,621681.0
LIBI,2015,Visits,Total,317783.0
LIBI,2016,Economic Output,Camping,574031.0
LIBI,2016,Economic Output,Gas,276969.0
LIBI,2016,Economic Output,Groceries,285794.0
LIBI,2016,Economic Output,Lodging,6229117.0
LIBI,2016,Economic Output,Recreation Industries,1780438.0
LIBI,2016,Economic Output,Restaurants,4394520.0
LIBI,2016,Economic Output,Retail,1044493.0
LIBI,2016,Economic Output,Secondary Effects,10015929.0
LIBI,2016,Economic Output,Transportation,663293.0
LIBI,2016,Jobs,Camping,7.0
LIBI,2016,Jobs,Gas,4.0
LIBI,2016,Jobs,Groceries,5.0
LIBI,2016,Jobs,Lodging,83.0
LIBI,2016,Jobs,Recreation Industries,28.0
LIBI,2016,Jobs,Restaurants,93.0
LIBI,2016,Jobs,Retail,27.0
LIBI,2016,Jobs,Secondary Effects,77.0
LIBI,2016,Jobs,Transportation,6.0
LIBI,2016,Labor Income,Camping,306491.0
LIBI,2016,Labor Income,Gas,141425.0
LIBI,2016,Labor Income,Groceries,129957.0
LIBI,2016,Labor Income,Lodging,1755870.0
LIBI,2016,Labor Income,Recreation Industries,648741.0
LIBI,2016,Labor Income,Restaurants,1821886.0
LIBI,2016,Labor Income,Retail,674163.0
LIBI,2016,Labor Income,Secondary Effects,3010052.0
LIBI,2016,Labor Income,Transportation,152197.0
LIBI,2016,Value Added,Camping,396986.0
LIBI,2016,Value Added,Gas,167089.0
LIBI,2016,Value Added,Groceries,178279.0
LIBI,2016,Value Added,Lodging,3153569.0
LIBI,2016,Value Added,Recreation Industries,1012334.0
LIBI,2016,Value Added,Restaurants,2319668.0
LIBI,2016,Value Added,Retail,664610.0
LIBI,2016,Value Added,Secondary Effects,5176450.0
LIBI,2016,Value Added,Transportation,332572.0
LIBI,2016,Visitor Spending,Camping,574031.0
LIBI,2016,Visitor Spending,Gas,2520908.0
LIBI,2016,Visitor Spending,Groceries,1007005.0
LIBI,2016,Visitor Spending,Lodging,6229117.0
LIBI,2016,Visitor Spending,Recreation Industries,1780438.0
LIBI,2016,Visitor Spending,Restaurants,4394520.0
LIBI,2016,Visitor Spending,Retail,2261448.0
LIBI,2016,Visitor Spending,Secondary Effects,0.0
LIBI,2016,Visitor Spending,Transportation,663293.0
LIBI,2016,Visits,Total,332328.0
LIBI,2017,Economic Output,Camping,489002.0
LIBI,2017,Economic Output,Gas,283269.0
LIBI,2017,Economic Output,Groceries,251321.0
LIBI,2017,Economic Output,Lodging,5303845.0
LIBI,2017,Economic Output,Recreation Industries,1510718.0
LIBI,2017,Economic Output,Restaurants,3837048.0
LIBI,2017,Economic Output,Retail,971602.0
LIBI,2017,Economic Output,Secondary Effects,9132748.0
LIBI,2017,Economic Output,Transportation,579258.0
LIBI,2017,Jobs,Camping,9.0
LIBI,2017,Jobs,Gas,5.0
LIBI,2017,Jobs,Groceries,4.0
LIBI,2017,Jobs,Lodging,65.0
LIBI,2017,Jobs,Recreation Industries,27.0
LIBI,2017,Jobs,Restaurants,69.0
LIBI,2017,Jobs,Retail,24.0
LIBI,2017,Jobs,Secondary Effects,67.0
LIBI,2017,Jobs,Transportation,5.0
LIBI,2017,Labor Income,Camping,364992.0
LIBI,2017,Labor Income,Gas,169937.0
LIBI,2017,Labor Income,Groceries,118284.0
LIBI,2017,Labor Income,Lodging,1436757.0
LIBI,2017,Labor Income,Recreation Industries,538002.0
LIBI,2017,Labor Income,Restaurants,1407661.0
LIBI,2017,Labor Income,Retail,622061.0
LIBI,2017,Labor Income,Secondary Effects,2726960.0
LIBI,2017,Labor Income,Transportation,122884.0
LIBI,2017,Non-local Visitor Spending,Camping,489002.0
LIBI,2017,Non-local Visitor Spending,Gas,2145647.0
LIBI,2017,Non-local Visitor Spending,Groceries,834303.0
LIBI,2017,Non-local Visitor Spending,Lodging,5303845.0
LIBI,2017,Non-local Visitor Spending,Recreation Industries,1366844.0
LIBI,2017,Non-local Visitor Spending,Restaurants,3617683.0
LIBI,2017,Non-local Visitor Spending,Retail,1866182.0
LIBI,2017,Non-local Visitor Spending,Secondary Effects,0.0
LIBI,2017,Non-local Visitor Spending,Transportation,553666.0
LIBI,2017,Party Days/Nights,Total,150700.0
LIBI,2017,Value Added,Camping,331880.0
LIBI,2017,Value Added,Gas,168902.0
LIBI,2017,Value Added,Groceries,162410.0
LIBI,2017,Value Added,Lodging,2738470.0
LIBI,2017,Value Added,Recreation Industries,778659.0
LIBI,2017,Value Added,Restaurants,1986961.0
LIBI,2017,Value Added,Retail,615539.0
LIBI,2017,Value Added,Secondary Effects,4831846.0
LIBI,2017,Value Added,Transportation,290146.0
LIBI,2017,Visitor Spending,Camping,489002.0
LIBI,2017,Visitor Spending,Gas,2266148.0
LIBI,2017,Visitor Spending,Groceries,910583.0
LIBI,2017,Visitor Spending,Lodging,5303845.0
LIBI,2017,Visitor Spending,Recreation Industries,1510718.0
LIBI,2017,Visitor Spending,Restaurants,3837048.0
LIBI,2017,Visitor Spending,Retail,2032640.0
LIBI,2017,Visitor Spending,Secondary Effects,0.0
LIBI,2017,Visitor Spending,Transportation,579251.0
LIBI,2017,Visits,Total,296128.0
LIBI,2018,Economic Output,Camping,466098.0
LIBI,2018,Economic Output,Gas,348686.0
LIBI,2018,Economic Output,Groceries,253599.0
LIBI,2018,Economic Output,Lodging,5057779.0
LIBI,2018,Economic Output,Recreation Industries,1435098.0
LIBI,2018,Economic Output,Restaurants,3706434.0
LIBI,2018,Economic Output,Retail,966901.0
LIBI,2018,Economic Output,Secondary Effects,8392804.0
LIBI,2018,Economic Output,Transportation,489635.0
LIBI,2018,Jobs,Camping,7.0
LIBI,2018,Jobs,Gas,4.0
LIBI,2018,Jobs,Groceries,4.0
LIBI,2018,Jobs,Lodging,59.0
LIBI,2018,Jobs,Recreation Industries,22.0
LIBI,2018,Jobs,Restaurants,64.0
LIBI,2018,Jobs,Retail,23.0
LIBI,2018,Jobs,Secondary Effects,61.0
LIBI,2018,Jobs,Transportation,3.0
LIBI,2018,Labor Income,Camping,344264.0
LIBI,2018,Labor Income,Gas,174198.0
LIBI,2018,Labor Income,Groceries,120708.0
LIBI,2018,Labor Income,Lodging,1333257.0
LIBI,2018,Labor Income,Recreation Industries,575910.0
LIBI,2018,Labor Income,Restaurants,1318643.0
LIBI,2018,Labor Income,Retail,570485.0
LIBI,2018,Labor Income,Secondary Effects,2637905.0
LIBI,2018,Labor Income,Transportation,151240.0
LIBI,2018,Non-local Visitor Spending,Camping,466098.0
LIBI,2018,Non-local Visitor Spending,Gas,2013026.0
LIBI,2018,Non-local Visitor Spending,Groceries,832777.0
LIBI,2018,Non-local Visitor Spending,Lodging,5057779.0
LIBI,2018,Non-local Visitor Spending,Recreation Industries,1298441.0
LIBI,2018,Non-local Visitor Spending,Restaurants,3494470.0
LIBI,2018,Non-local Visitor Spending,Retail,1750819.0
LIBI,2018,Non-local Visitor Spending,Secondary Effects,0.0
LIBI,2018,Non-local Visitor Spending,Transportation,468117.0
LIBI,2018,Party Days/Nights,Total,138721.0
LIBI,2018,Value Added,Camping,354211.0
LIBI,2018,Value Added,Gas,211684.0
LIBI,2018,Value Added,Groceries,154676.0
LIBI,2018,Value Added,Lodging,2633150.0
LIBI,2018,Value Added,Recreation Industries,808624.0
LIBI,2018,Value Added,Restaurants,1897496.0
LIBI,2018,Value Added,Retail,596093.0
LIBI,2018,Value Added,Secondary Effects,4548063.0
LIBI,2018,Value Added,Transportation,325524.0
LIBI,2018,Visitor Spending,Camping,466098.0
LIBI,2018,Visitor Spending,Gas,2126132.0
LIBI,2018,Visitor Spending,Groceries,908956.0
LIBI,2018,Visitor Spending,Lodging,5057779.0
LIBI,2018,Visitor Spending,Recreation Industries,1435098.0
LIBI,2018,Visitor Spending,Restaurants,3706434.0
LIBI,2018,Visitor Spending,Retail,1907103.0
LIBI,2018,Visitor Spending,Secondary Effects,0.0
LIBI,2018,Visitor Spending,Transportation,489633.0
LIBI,2018,Visits,Total,272591.0
LIBI,2019,Economic Output,Camping,416384.0
LIBI,2019,Economic Output,Gas,309671.0
LIBI,2019,Economic Output,Groceries,225038.0
LIBI,2019,Economic Output,Lodging,4517127.0
LIBI,2019,Economic Output,Recreation Industries,1282886.0
LIBI,2019,Economic Output,Restaurants,3311692.0
LIBI,2019,Economic Output,Retail,858989.0
LIBI,2019,Economic Output,Secondary Effects,7496688.0
LIBI,2019,Economic Output,Transportation,435444.0
LIBI,2019,Jobs,Camping,6.0
LIBI,2019,Jobs,Gas,4.0
LIBI,2019,Jobs,Groceries,4.0
LIBI,2019,Jobs,Lodging,53.0
LIBI,2019,Jobs,Recreation Industries,20.0
LIBI,2019,Jobs,Restaurants,57.0
LIBI,2019,Jobs,Retail,20.0
LIBI,2019,Jobs,Secondary Effects,54.0
LIBI,2019,Jobs,Transportation,3.0
LIBI,2019,Labor Income,Camping,307563.0
LIBI,2019,Labor Income,Gas,155567.0
LIBI,2019,Labor Income,Groceries,107796.0
LIBI,2019,Labor Income,Lodging,1190812.0
LIBI,2019,Labor Income,Recreation Industries,514469.0
LIBI,2019,Labor Income,Restaurants,1177855.0
LIBI,2019,Labor Income,Retail,509635.0
LIBI,2019,Labor Income,Secondary Effects,2356248.0
LIBI,2019,Labor Income,Transportation,135091.0
LIBI,2019,Non-local Visitor Spending,Camping,416384.0
LIBI,2019,Non-local Visitor Spending,Gas,1787850.0
LIBI,2019,Non-local Visitor Spending,Groceries,739021.0
LIBI,2019,Non-local Visitor Spending,Lodging,4517127.0
